"Date","Price","Open","High","Low","Change %"
"07/19/2023","1.580","1.370","1.650","1.370","-1.25%"
"07/18/2023","1.600","1.400","1.650","1.400","0.00%"
"07/17/2023","1.600","1.700","1.700","1.430","0.00%"
"07/16/2023","1.600","1.580","1.600","1.390","11.89%"
"07/15/2023","1.430","1.390","1.560","1.390","0.00%"
"07/14/2023","1.430","1.390","1.650","1.390","-10.63%"
"07/13/2023","1.600","1.400","1.650","1.400","0.00%"
"07/12/2023","1.600","1.390","1.670","1.390","0.00%"
"07/11/2023","1.600","1.350","1.650","1.350","4.58%"
"07/10/2023","1.530","1.600","1.650","1.380","-4.38%"
"07/09/2023","1.600","1.430","1.600","1.430","11.89%"
"07/08/2023","1.430","1.600","1.600","1.430","-10.63%"
"07/07/2023","1.600","1.440","1.670","1.430","0.00%"
"07/06/2023","1.600","1.490","1.670","1.430","0.00%"
"07/05/2023","1.600","1.490","1.670","1.430","0.00%"
"07/04/2023","1.600","1.380","1.640","1.380","0.00%"
"07/03/2023","1.600","1.580","1.670","1.290","5.26%"
"07/02/2023","1.520","1.320","1.520","1.320","-5.00%"
"07/01/2023","1.600","1.520","1.600","1.320","0.00%"
"06/30/2023","1.600","1.320","1.640","1.320","0.00%"
"06/29/2023","1.600","1.580","1.640","1.220","0.00%"
"06/28/2023","1.600","1.250","1.640","1.250","0.00%"
"06/27/2023","1.600","1.210","1.640","1.210","0.63%"
"06/26/2023","1.590","1.140","1.650","1.140","0.00%"
"06/25/2023","1.590","1.460","1.590","1.130","0.00%"
"06/24/2023","1.590","1.130","1.590","1.130","0.00%"
"06/23/2023","1.590","1.130","1.650","1.130","6.00%"
"06/22/2023","1.500","1.280","1.650","1.280","0.00%"
"06/21/2023","1.500","1.390","1.550","1.280","5.63%"
"06/20/2023","1.420","1.320","1.500","1.280","10.94%"
"06/19/2023","1.280","1.400","1.450","1.280","-8.57%"
"06/18/2023","1.400","1.420","1.420","1.280","9.38%"
"06/17/2023","1.280","1.400","1.420","1.280","-8.57%"
"06/16/2023","1.400","1.320","1.460","1.280","4.48%"
"06/15/2023","1.340","1.270","1.400","1.270","0.00%"
"06/14/2023","1.340","1.210","1.380","1.210","0.00%"
"06/13/2023","1.340","1.230","1.380","1.230","8.94%"
"06/12/2023","1.230","1.150","1.380","1.130","-8.21%"
"06/11/2023","1.340","1.310","1.350","1.130","18.58%"
"06/10/2023","1.130","1.330","1.360","1.130","-15.67%"
"06/09/2023","1.340","1.140","1.380","1.130","0.00%"
"06/08/2023","1.340","1.070","1.380","1.070","0.75%"
"06/07/2023","1.330","1.050","1.370","1.050","0.00%"
"06/06/2023","1.330","1.020","1.370","1.020","0.00%"
"06/05/2023","1.330","1.060","1.370","1.060","2.31%"
"06/04/2023","1.300","1.330","1.330","1.060","11.11%"
"06/03/2023","1.170","1.170","1.170","1.170","3.54%"
"06/02/2023","1.130","1.060","1.370","1.060","0.00%"
"06/01/2023","1.130","0.840","1.370","0.840","0.00%"
"05/31/2023","1.130","0.910","1.360","0.910","-13.74%"
"05/30/2023","1.310","0.890","1.360","0.890","1.55%"
"05/29/2023","1.290","0.900","1.320","0.900","11.21%"
"05/28/2023","1.160","1.160","1.320","0.980","2.65%"
"05/27/2023","1.130","1.160","1.160","0.980","0.00%"
"05/26/2023","1.130","1.270","1.360","0.980","-12.40%"
"05/25/2023","1.290","0.960","1.360","0.960","-1.53%"
"05/24/2023","1.310","1.070","1.360","1.070","0.00%"
"05/23/2023","1.310","0.960","1.360","0.960","0.00%"
"05/22/2023","1.310","1.310","1.360","1.120","0.77%"
"05/21/2023","1.300","1.310","1.310","1.040","-0.76%"
"05/20/2023","1.310","1.170","1.310","1.040","3.15%"
"05/19/2023","1.270","1.040","1.360","1.040","12.39%"
"05/18/2023","1.130","0.960","1.360","0.960","-13.74%"
"05/17/2023","1.310","0.960","1.360","0.960","0.00%"
"05/16/2023","1.310","0.990","1.360","0.990","0.00%"
"05/15/2023","1.310","1.140","1.360","1.040","0.00%"
"05/14/2023","1.310","1.140","1.310","1.020","21.30%"
"05/13/2023","1.080","1.140","1.140","1.020","5.88%"
"05/12/2023","1.020","1.020","1.360","1.020","-5.56%"
"05/11/2023","1.080","1.000","1.360","1.000","0.00%"
"05/10/2023","1.080","0.970","1.360","0.970","-3.57%"
"05/09/2023","1.120","0.920","1.360","0.920","-13.85%"
"05/08/2023","1.300","1.310","1.360","0.920","-0.76%"
"05/07/2023","1.310","1.250","1.310","0.970","35.05%"
"05/06/2023","0.970","1.080","1.310","0.810","-25.95%"
"05/05/2023","1.310","0.810","1.360","0.810","0.00%"
"05/04/2023","1.310","0.780","1.360","0.780","0.00%"
"05/03/2023","1.310","1.170","1.360","0.790","0.77%"
"05/02/2023","1.300","0.770","1.370","0.770","-2.26%"
"05/01/2023","1.330","0.980","1.350","0.820","35.71%"
"04/30/2023","0.980","1.110","1.110","0.820","-24.62%"
"04/29/2023","1.300","1.210","1.330","0.820","-2.26%"
"04/28/2023","1.330","0.820","1.370","0.820","2.31%"
"04/27/2023","1.300","0.890","1.370","0.890","-2.26%"
"04/26/2023","1.330","0.750","1.370","0.750","0.00%"
"04/25/2023","1.330","0.840","1.370","0.790","51.14%"
"04/24/2023","0.880","0.630","1.370","0.630","-33.83%"
"04/23/2023","1.330","1.150","1.330","0.880","51.14%"
"04/22/2023","0.880","0.990","1.330","0.880","-33.33%"
"04/21/2023","1.320","0.750","1.370","0.750","-0.75%"
"04/20/2023","1.330","0.760","1.370","0.760","0.00%"
"04/19/2023","1.330","0.790","1.370","0.790","0.00%"
"04/18/2023","1.330","0.830","1.370","0.830","51.14%"
"04/17/2023","0.880","0.750","1.370","0.750","-5.38%"
"04/16/2023","0.930","1.150","1.330","0.730","5.68%"
"04/15/2023","0.880","0.930","1.330","0.730","-33.83%"
"04/14/2023","1.330","0.730","1.370","0.730","0.00%"
"04/13/2023","1.330","0.640","1.370","0.640","0.00%"
"04/12/2023","1.330","0.630","1.370","0.630","0.00%"
"04/11/2023","1.330","0.720","1.370","0.720","87.32%"
"04/10/2023","0.710","0.880","1.300","0.710","-45.38%"
"04/09/2023","1.300","1.230","1.300","0.710","47.73%"
"04/08/2023","0.880","0.960","1.300","0.710","-32.31%"
"04/07/2023","1.300","0.880","1.300","0.710","0.00%"
"04/06/2023","1.300","0.710","1.350","0.710","0.00%"
"04/05/2023","1.300","0.880","1.350","0.750","0.00%"
"04/04/2023","1.300","0.790","1.350","0.750","0.00%"
"04/03/2023","1.300","0.810","1.350","0.680","91.18%"
"04/02/2023","0.680","1.300","1.300","0.680","-47.69%"
"04/01/2023","1.300","1.010","1.300","0.680","0.00%"
"03/31/2023","1.300","0.740","1.350","0.680","0.00%"
"03/30/2023","1.300","1.020","1.350","0.680","-0.76%"
"03/29/2023","1.310","0.680","1.350","0.500","0.00%"
"03/28/2023","1.310","1.350","1.350","0.800","0.00%"
"03/27/2023","1.310","0.680","1.350","-0.290","0.00%"
"03/26/2023","1.310","1.310","1.310","1.310","0.00%"
"03/24/2023","1.310","1.380","1.380","0.800","-2.24%"
"03/23/2023","1.340","0.430","1.380","-0.010","47.25%"
"03/22/2023","0.910","0.870","0.950","0.430","8.33%"
"03/21/2023","0.840","0.210","0.900","0.210","3.70%"
"03/20/2023","0.810","0.370","0.850","0.200","-1.22%"
"03/19/2023","0.820","0.810","0.870","0.540","1.23%"
"03/18/2023","0.810","0.730","0.840","0.540","39.66%"
"03/17/2023","0.580","0.500","0.850","0.450","13.73%"
"03/16/2023","0.510","0.310","0.900","0.250","-40.70%"
"03/15/2023","0.860","0.580","0.900","0.400","1.18%"
"03/14/2023","0.850","0.100","0.880","0.100","2.41%"
"03/13/2023","0.830","0.840","0.900","0.240","-1.19%"
"03/12/2023","0.840","0.710","0.840","0.470","15.07%"
"03/11/2023","0.730","0.710","0.840","0.470","-13.10%"
"03/10/2023","0.840","0.470","0.900","0.470","0.00%"
"03/09/2023","0.840","0.630","0.900","0.630","0.00%"
"03/08/2023","0.840","0.710","0.900","0.580","6.33%"
"03/07/2023","0.790","0.660","0.900","0.560","1.28%"
"03/06/2023","0.780","0.650","0.900","0.650","14.71%"
"03/05/2023","0.680","0.840","0.840","0.670","-19.05%"
"03/04/2023","0.840","0.790","0.840","0.680","-4.55%"
"03/03/2023","0.880","0.670","0.900","0.650","29.41%"
"03/02/2023","0.680","0.500","0.900","0.500","-24.44%"
"03/01/2023","0.900","0.510","0.900","0.510","38.46%"
"02/28/2023","0.650","0.420","0.900","0.420","-22.62%"
"02/27/2023","0.840","0.740","0.900","0.540","0.00%"
"02/26/2023","0.840","0.680","0.840","0.570","0.00%"
"02/25/2023","0.840","0.570","0.840","0.570","0.00%"
"02/24/2023","0.840","0.570","0.880","0.570","-1.18%"
"02/23/2023","0.850","0.840","0.880","0.560","2.41%"
"02/22/2023","0.830","0.790","0.870","0.730","0.00%"
"02/21/2023","0.830","0.600","0.870","0.600","0.00%"
"02/20/2023","0.830","0.660","0.870","0.570","0.00%"
"02/19/2023","0.830","0.810","0.830","0.620","33.87%"
"02/18/2023","0.620","0.750","0.870","0.620","-15.07%"
"02/17/2023","0.730","0.620","0.870","0.620","-14.12%"
"02/16/2023","0.850","0.540","0.870","0.540","2.41%"
"02/15/2023","0.830","0.600","0.870","0.600","1.22%"
"02/14/2023","0.820","0.620","0.870","0.620","-2.38%"
"02/13/2023","0.840","0.650","0.870","0.650","10.53%"
"02/12/2023","0.760","0.810","0.830","0.660","15.15%"
"02/11/2023","0.660","0.660","0.660","0.660","0.00%"
"02/10/2023","0.660","0.660","0.870","0.660","-20.48%"
"02/09/2023","0.830","0.830","0.870","0.650","0.00%"
"02/08/2023","0.830","0.650","0.880","0.650","-1.19%"
"02/07/2023","0.840","0.760","0.880","0.730","1.20%"
"02/06/2023","0.830","0.720","0.880","0.700","2.47%"
"02/05/2023","0.810","0.830","0.830","0.630","-1.22%"
"02/04/2023","0.820","0.830","0.830","0.630","-1.20%"
"02/03/2023","0.830","0.630","0.870","0.550","0.00%"
"02/02/2023","0.830","0.630","0.870","0.630","9.21%"
"02/01/2023","0.760","0.570","0.870","0.540","-8.43%"
"01/31/2023","0.830","0.550","0.870","0.550","0.00%"
"01/30/2023","0.830","0.650","0.870","0.550","31.75%"
"01/29/2023","0.630","0.740","0.740","0.570","-21.25%"
"01/28/2023","0.800","0.740","0.830","0.570","-3.61%"
"01/27/2023","0.830","0.570","0.870","0.550","0.00%"
"01/26/2023","0.830","0.570","0.870","0.570","0.00%"
"01/25/2023","0.830","0.630","0.870","0.580","0.00%"
"01/24/2023","0.830","0.630","0.870","0.580","0.00%"
"01/23/2023","0.830","0.760","0.870","0.580","0.00%"
"01/22/2023","0.830","0.720","0.830","0.580","9.21%"
"01/21/2023","0.760","0.580","0.830","0.580","-8.43%"
"01/20/2023","0.830","0.580","0.870","0.580","0.00%"
"01/19/2023","0.830","0.570","0.870","0.550","0.00%"
"01/18/2023","0.830","0.510","0.870","0.510","0.00%"
"01/17/2023","0.830","0.550","0.870","0.550","0.00%"
"01/16/2023","0.830","0.520","0.870","0.520","1.22%"
"01/15/2023","0.820","0.830","0.830","0.430","-1.20%"
"01/14/2023","0.830","0.660","0.830","0.430","0.00%"
"01/13/2023","0.830","0.430","0.870","0.430","0.00%"
"01/12/2023","0.830","0.490","0.870","0.490","0.00%"
"01/11/2023","0.830","0.450","0.870","0.450","0.00%"
"01/10/2023","0.830","0.430","0.870","0.420","0.00%"
"01/09/2023","0.830","0.450","0.870","0.450","0.00%"
"01/08/2023","0.830","0.630","0.830","0.500","31.75%"
"01/07/2023","0.630","0.830","0.830","0.630","-24.10%"
"01/06/2023","0.830","0.500","0.900","0.440","0.00%"
"01/05/2023","0.830","0.540","0.870","0.540","0.00%"
"01/04/2023","0.830","0.500","0.920","0.420","2.47%"
"01/03/2023","0.810","0.370","0.900","0.280","0.00%"
"01/02/2023","0.810","0.570","0.900","0.280","8.00%"
"01/01/2023","0.750","0.810","0.810","0.280","-7.41%"
"12/31/2022","0.810","0.300","0.810","0.280","0.00%"
"12/30/2022","0.810","0.360","0.850","0.280","0.00%"
"12/29/2022","0.810","0.280","0.900","0.280","0.00%"
"12/28/2022","0.810","0.280","0.850","0.280","2.53%"
"12/27/2022","0.790","0.560","0.900","0.280","1.28%"
"12/26/2022","0.780","0.280","0.800","0.280","178.57%"
"12/25/2022","0.280","0.280","0.280","0.280","0.00%"
"12/24/2022","0.280","0.280","0.280","0.280","-64.56%"
"12/23/2022","0.790","0.280","0.900","0.280","0.00%"
"12/22/2022","0.790","0.280","0.850","-0.120","3.95%"
"12/21/2022","0.760","0.380","0.850","0.280","0.00%"
"12/20/2022","0.760","0.360","0.850","0.280","0.00%"
"12/19/2022","0.760","0.320","0.850","0.190","0.00%"
"12/18/2022","0.760","0.660","0.760","0.270","171.43%"
"12/17/2022","0.280","0.270","0.320","0.270","-65.00%"
"12/16/2022","0.800","0.320","0.850","0.270","12.68%"
"12/15/2022","0.710","0.030","0.750","-0.080","54.35%"
"12/14/2022","0.460","0.310","0.500","0.180","4.55%"
"12/13/2022","0.440","0.300","0.550","0.230","7.32%"
"12/12/2022","0.410","0.350","0.550","0.190","46.43%"
"12/11/2022","0.280","0.190","0.280","0.180","-28.21%"
"12/10/2022","0.390","0.190","0.390","0.180","0.00%"
"12/09/2022","0.390","0.180","0.430","0.030","0.00%"
"12/08/2022","0.390","0.060","0.430","0.010","18.18%"
"12/07/2022","0.330","0.020","0.410","0.020","0.00%"
"12/06/2022","0.330","-0.050","0.400","-0.050","0.00%"
"12/05/2022","0.330","0.030","0.410","-0.060","57.14%"
"12/04/2022","0.210","0.330","0.330","0.030","-36.36%"
"12/03/2022","0.330","0.330","0.330","0.330","0.00%"
"12/02/2022","0.330","0.110","0.380","-0.110","0.00%"
"12/01/2022","0.330","-0.040","0.380","-0.130","0.00%"
"11/30/2022","0.330","-0.120","0.380","-0.120","0.00%"
"11/29/2022","0.330","-0.120","0.410","-0.120","3.13%"
"11/28/2022","0.320","-0.050","0.370","-0.100","0.00%"
"11/27/2022","0.320","0.100","0.320","0.100","0.00%"
"11/26/2022","0.320","0.320","0.320","0.320","-3.03%"
"11/25/2022","0.330","-0.100","0.370","-0.100","3.13%"
"11/24/2022","0.320","0.030","0.380","-0.690","23.08%"
"11/23/2022","0.260","-0.100","0.350","-0.100","-16.13%"
"11/22/2022","0.310","-0.100","0.350","-0.100","0.00%"
"11/21/2022","0.310","-0.090","0.350","-0.090","0.00%"
"11/20/2022","0.310","0.310","0.310","0.310","0.00%"
"11/19/2022","0.310","0.310","0.310","0.310","0.00%"
"11/18/2022","0.310","0.030","0.350","0.030","-3.12%"
"11/17/2022","0.320","0.090","0.400","-0.040","-5.88%"
"11/16/2022","0.340","-0.100","0.390","-0.100","17.24%"
"11/15/2022","0.290","-0.080","0.350","-0.100","0.00%"
"11/14/2022","0.290","-0.070","0.380","-0.080","123.08%"
"11/13/2022","0.130","0.130","0.130","0.130","333.33%"
"11/12/2022","0.030","0.030","0.030","0.030","0.00%"
"11/11/2022","0.030","-0.090","0.370","-0.090","0.00%"
"11/10/2022","0.030","-0.090","0.350","-0.120","-125.00%"
"11/09/2022","-0.120","-0.120","0.350","-0.120","0.00%"
"11/08/2022","-0.120","-0.130","0.350","-0.130","0.00%"
"11/07/2022","-0.120","-0.130","0.370","-0.130","0.00%"
"11/06/2022","-0.120","0.320","0.320","-0.120","0.00%"
"11/05/2022","-0.120","0.320","0.320","-0.120","-134.29%"
"11/04/2022","0.350","-0.130","0.350","-0.130","775.00%"
"11/03/2022","0.040","-0.120","0.380","-0.320","-133.33%"
"11/02/2022","-0.120","-0.040","0.330","-0.400","-131.58%"
"11/01/2022","0.380","0.320","0.380","-0.400","-416.67%"
"10/31/2022","-0.120","-0.120","0.370","-0.400","0.00%"
"10/30/2022","-0.120","0.320","0.370","-0.120","0.00%"
"10/28/2022","-0.120","-0.100","0.320","-0.210","-42.86%"
"10/27/2022","-0.210","-0.130","0.320","-0.400","0.00%"
"10/26/2022","-0.210","-0.070","0.320","-0.400","0.00%"
"10/25/2022","-0.210","-0.210","0.320","-0.210","0.00%"
"10/24/2022","-0.210","0.320","0.320","-0.210","-800.00%"
"10/23/2022","0.030","0.320","0.320","0.030","0.00%"
"10/22/2022","0.030","0.030","0.030","0.030","-90.00%"
"10/21/2022","0.300","-0.210","0.320","-0.210","-242.86%"
"10/20/2022","-0.210","-0.210","0.320","-0.210","-170.00%"
"10/19/2022","0.300","-0.210","0.320","-0.210","-6.25%"
"10/18/2022","0.320","-0.100","0.320","-0.400","540.00%"
"10/17/2022","0.050","-0.210","0.320","-0.400","-123.81%"
"10/16/2022","-0.210","0.320","0.320","-0.210","0.00%"
"10/15/2022","-0.210","0.320","0.320","-0.210","-520.00%"
"10/14/2022","0.050","-0.210","0.320","-0.400","-84.37%"
"10/13/2022","0.320","-0.210","0.320","-0.400","3.23%"
"10/12/2022","0.310","-0.210","0.310","-0.400","-247.62%"
"10/11/2022","-0.210","-0.100","0.300","-0.210","-170.00%"
"10/10/2022","0.300","-0.210","0.300","-0.400","-242.86%"
"10/09/2022","-0.210","0.300","0.300","-0.210","0.00%"
"10/08/2022","-0.210","0.150","0.300","-0.210","0.00%"
"10/07/2022","-0.210","-0.100","0.300","-0.210","0.00%"
"10/06/2022","-0.210","-0.250","0.300","-0.250","0.00%"
"10/05/2022","-0.210","-0.100","0.300","-0.250","0.00%"
"10/04/2022","-0.210","-0.050","0.300","-0.210","0.00%"
"10/03/2022","-0.210","-0.100","0.050","-0.210","0.00%"
"10/02/2022","-0.210","0.300","0.300","-0.210","0.00%"
"10/01/2022","-0.210","0.300","0.300","-0.210","0.00%"
"09/30/2022","-0.210","-0.100","0.300","-0.400","0.00%"
"09/29/2022","-0.210","-0.100","0.300","-0.400","250.00%"
"09/28/2022","-0.060","-0.210","0.300","-0.400","-120.00%"
"09/27/2022","0.300","-0.210","0.300","-0.400","-230.43%"
"09/26/2022","-0.230","0.250","0.320","-0.400","283.33%"
"09/25/2022","-0.060","-0.060","-0.060","-0.060","-71.43%"
"09/24/2022","-0.210","-0.060","-0.060","-0.210","0.00%"
"09/23/2022","-0.210","0.350","0.350","-0.400","-4.55%"
"09/22/2022","-0.220","-0.250","0.450","-0.400","-2,300.00%"
"09/21/2022","0.010","-0.270","0.450","-0.400","-103.70%"
"09/20/2022","-0.270","-0.250","0.150","-0.400","-485.71%"
"09/19/2022","0.070","-0.270","0.070","-0.270","-125.93%"
"09/18/2022","-0.270","0.070","0.070","-0.270","0.00%"
"09/17/2022","-0.270","0.070","0.070","-0.270","0.00%"
"09/16/2022","-0.270","-0.250","0.080","-0.400","0.00%"
"09/15/2022","-0.270","-0.250","-0.050","-0.400","0.00%"
"09/14/2022","-0.270","-0.250","-0.150","-0.400","0.00%"
"09/13/2022","-0.270","-0.250","0.210","-0.400","-22.86%"
"09/12/2022","-0.350","-0.270","-0.100","-0.400","29.63%"
"09/11/2022","-0.270","-0.120","-0.120","-0.330","0.00%"
"09/10/2022","-0.270","-0.330","-0.270","-0.330","-18.18%"
"09/09/2022","-0.330","-0.250","-0.120","-0.400","22.22%"
"09/08/2022","-0.270","-0.250","-0.120","-0.680","0.00%"
"09/07/2022","-0.270","-0.250","0.150","-0.420","-10.00%"
"09/06/2022","-0.300","-0.250","-0.180","-0.400","11.11%"
"09/05/2022","-0.270","-0.250","-0.180","-0.400","0.00%"
"09/04/2022","-0.270","-0.300","-0.180","-0.300","0.00%"
"09/03/2022","-0.270","-0.300","-0.180","-0.300","-32.50%"
"09/02/2022","-0.400","-0.250","-0.180","-0.420","48.15%"
"09/01/2022","-0.270","-0.250","-0.180","-0.410","0.00%"
"08/31/2022","-0.270","-0.250","-0.180","-0.420","0.00%"
"08/30/2022","-0.270","-0.250","-0.180","-0.410","0.00%"
"08/29/2022","-0.270","-0.250","-0.180","-0.410","0.00%"
"08/28/2022","-0.270","-0.180","-0.180","-0.270","0.00%"
"08/27/2022","-0.270","-0.270","-0.270","-0.270","0.00%"
"08/26/2022","-0.270","-0.250","-0.180","-0.400","0.00%"
"08/25/2022","-0.270","-0.250","0.190","-0.400","0.00%"
"08/24/2022","-0.270","-0.250","-0.230","-0.400","0.00%"
"08/23/2022","-0.270","-0.250","-0.230","-0.400","0.00%"
"08/22/2022","-0.270","-0.250","-0.230","-0.400","0.00%"
"08/21/2022","-0.270","-0.250","-0.250","-0.290","0.00%"
"08/20/2022","-0.270","-0.290","-0.270","-0.290","-6.90%"
"08/19/2022","-0.290","-0.250","-0.240","-0.410","7.41%"
"08/18/2022","-0.270","-0.250","-0.240","-0.400","0.00%"
"08/17/2022","-0.270","-0.250","-0.240","-0.660","0.00%"
"08/16/2022","-0.270","-0.250","-0.240","-0.400","0.00%"
"08/15/2022","-0.270","-0.250","-0.240","-1.000","-73.00%"
"08/14/2022","-1.000","-0.270","-0.250","-1.000","270.37%"
"08/13/2022","-0.270","-0.290","-0.250","-0.290","0.00%"
"08/12/2022","-0.270","-0.250","-0.240","-0.400","0.00%"
"08/11/2022","-0.270","-0.250","-0.240","-0.420","0.00%"
"08/10/2022","-0.270","-0.250","-0.240","-0.410","0.00%"
"08/09/2022","-0.270","-0.250","-0.240","-0.400","0.00%"
"08/08/2022","-0.270","-0.250","-0.240","-0.430","0.00%"
"08/07/2022","-0.270","-0.240","-0.240","-0.270","0.00%"
"08/06/2022","-0.270","-0.260","-0.260","-0.270","0.00%"
"08/05/2022","-0.270","-0.250","-0.240","-0.430","0.00%"
